date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:37:25	67233/67233	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/sample-page.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/sample-page.html	(from )
15:37:25	287/287	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Jun%202018%2010:07:33%20GMT	http://html.codedthemes.com/robots.txt		(from )
15:37:26	124962/124962	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2012:48:30%20GMT	http://html.codedthemes.com/gradient-able/files/bower_components/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/bower_components/bootstrap/css/bootstrap.min.css	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:26	13847/13847	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2012:48:58%20GMT	http://html.codedthemes.com/gradient-able/files/assets/icon/themify-icons/themify-icons.css	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/assets/icon/themify-icons/themify-icons.css	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:26	31000/31000	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2012:48:56%20GMT	http://html.codedthemes.com/gradient-able/files/assets/icon/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/assets/icon/font-awesome/css/font-awesome.min.css	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:29	43222/43222	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Oct%202017%2012:48:48%20GMT	http://html.codedthemes.com/gradient-able/files/assets/css/jquery.mCustomScrollbar.css	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/assets/css/jquery.mCustomScrollbar.css	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:29	463037/463037	---MCZ	200	added ('OK')	text/css	date:Thu,%2007%20Dec%202017%2015:01:42%20GMT	http://html.codedthemes.com/gradient-able/files/assets/css/style.css	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/assets/css/style.css	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:29	3708/3708	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Dec%202017%2019:50:28%20GMT	http://html.codedthemes.com/gradient-able/files/assets/images/avatar-2.jpg	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/assets/images/avatar-2.jpg	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:30	80009/80009	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2015:07:24%20GMT	http://html.codedthemes.com/gradient-able/default/index.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/index.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:30	3033/3033	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Dec%202017%2019:50:28%20GMT	http://html.codedthemes.com/gradient-able/files/assets/images/avatar-3.jpg	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/assets/images/avatar-3.jpg	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:31	20206/20206	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Dec%202017%2019:50:31%20GMT	http://html.codedthemes.com/gradient-able/files/assets/images/logo.png	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/assets/images/logo.png	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:32	152994/152994	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/user-profile.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/user-profile.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:32	5729/5729	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/auth-lock-screen.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/auth-lock-screen.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:32	20969/20969	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Dec%202017%2019:50:30%20GMT	http://html.codedthemes.com/gradient-able/files/assets/images/avatar-4.jpg	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/files/assets/images/avatar-4.jpg	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:32	105738/105738	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/email-inbox.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/email-inbox.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:32	6127/6127	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/auth-normal-sign-in.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/auth-normal-sign-in.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:33	75998/75998	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:16:00%20GMT	http://html.codedthemes.com/gradient-able/default/dashboard-ecommerce.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/dashboard-ecommerce.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:33	79557/79557	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:16:08%20GMT	http://html.codedthemes.com/gradient-able/default/dashboard-analytics.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/dashboard-analytics.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:34	70008/70008	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-static.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-static.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:35	69727/69727	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-header-fixed.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-header-fixed.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:35	70355/70355	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-compact.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-compact.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:36	69653/69653	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-sidebar.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-sidebar.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:37	82090/82090	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2015:07:24%20GMT	http://html.codedthemes.com/gradient-able/default/menu-horizontal-static.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-horizontal-static.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:37	73188/73188	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-horizontal-icon.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-horizontal-icon.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:37	71675/71675	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-horizontal-fixed.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-horizontal-fixed.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:38	75215/75215	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-horizontal-icon-fixed.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-horizontal-icon-fixed.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:38	71846/71846	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-bottom.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-bottom.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:38	67720/67720	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/box-layout.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/box-layout.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:39	69457/69457	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/menu-rtl.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/menu-rtl.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:39	69549/69549	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/navbar-light.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/navbar-light.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:40	81756/81756	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2015:07:26%20GMT	http://html.codedthemes.com/gradient-able/default/widget-statistic.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/widget-statistic.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:40	83550/83550	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/widget-data.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/widget-data.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:41	72239/72239	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/widget-chart.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/widget-chart.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:41	77448/77448	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/alert.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/alert.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:41	72073/72073	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/breadcrumb.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/breadcrumb.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:42	128526/128526	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/button.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/button.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:43	75602/75602	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/accordion.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/accordion.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:43	76397/76397	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/box-shadow.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/box-shadow.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:43	86956/86956	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/generic-class.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/generic-class.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:44	84969/84969	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/tabs.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/tabs.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:44	77500/77500	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/color.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/color.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:45	77936/77936	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/label-badge.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/label-badge.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:45	73388/73388	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/progress-bar.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/progress-bar.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:45	72010/72010	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/preloader.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/preloader.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:45	80711/80711	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/list.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/list.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:46	79222/79222	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/tooltip.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/tooltip.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:46	75120/75120	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/typography.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/typography.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:47	73540/73540	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/other.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/other.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:47	72466/72466	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/draggable.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/draggable.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:48	75775/75775	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/bs-grid.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/bs-grid.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:48	75355/75355	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/light-box.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/light-box.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:49	97358/97358	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/modal.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/modal.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:49	75992/75992	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/notify.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/notify.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:49	72045/72045	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/notification.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/notification.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:50	73031/73031	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/rating.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/rating.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:51	73685/73685	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/range-slider.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/range-slider.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:51	70879/70879	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/slider.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/slider.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:51	75172/75172	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/syntax-highlighter.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/syntax-highlighter.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:52	72063/72063	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/tour.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/tour.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:52	70295/70295	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/treeview.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/treeview.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:53	70283/70283	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/nestable.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/nestable.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:53	72446/72446	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/toolbar.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/toolbar.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:53	69206/69206	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/x-editable.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/x-editable.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:54	66896/66896	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/session-timeout.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/session-timeout.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:54	67014/67014	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/session-idle-timeout.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/session-idle-timeout.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:55	68552/68552	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/offline.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/offline.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:55	75342/75342	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:48%20GMT	http://html.codedthemes.com/gradient-able/default/animation.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/animation.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:55	69126/69126	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/sticky.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/sticky.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:56	150790/150790	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-font-awesome.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-font-awesome.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:57	109553/109553	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-themify.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-themify.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:58	160819/160819	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-material-design.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-material-design.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:58	89116/89116	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-simple-line.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-simple-line.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:37:58	140160/140160	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-ion.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-ion.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:00	342934/342934	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-weather.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-weather.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:01	102533/102533	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-typicons.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-typicons.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:01	378169/378169	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-icofonts.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-icofonts.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:01	146848/146848	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/icon-flags.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/icon-flags.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:02	80230/80230	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/form-elements-component.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/form-elements-component.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:02	80476/80476	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/form-elements-add-on.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/form-elements-add-on.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:03	82817/82817	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/form-elements-advance.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/form-elements-advance.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:03	72839/72839	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/form-validation.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/form-validation.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:04	78196/78196	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/form-picker.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/form-picker.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:04	81450/81450	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/form-select.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/form-select.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
15:38:04	72949/72949	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Dec%202017%2014:49:50%20GMT	http://html.codedthemes.com/gradient-able/default/form-masking.html	C:/My%20Web%20Sites/internshipProject/html.codedthemes.com/gradient-able/default/form-masking.html	(from http://html.codedthemes.com/gradient-able/default/sample-page.html)
